"fecha","subcategoria","ecommerce","marca","producto","precio.antes","precio.actual"
"2017-09-13","Promociones-dormitorio","Falabella","Mica","Seccional Dahurian G...","S/ 5,199","S/ 2,299"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set Cama New S...",NA,"S/ 2,299"
"2017-09-13","Promociones-dormitorio","Falabella","Paraíso","Paraíso Colchón + Bo...",NA,"S/ 2,299"
"2017-09-13","Promociones-dormitorio","Falabella","KitchenAid","Extractor de Mastica...",NA,"S/ 2,299"
"2017-09-13","Promociones-dormitorio","Falabella","Mica","Seccional Dahurian B...","S/ 5,199","S/ 2,299"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set Cama New S...",NA,"S/ 2,299"
"2017-09-13","Promociones-dormitorio","Falabella","Paraíso","Paraíso Colchón Abra...","S/ 2,574.65","S/ 2,317.19"
"2017-09-13","Promociones-dormitorio","Falabella","Beautyrest Simmons","Beautyrest Simmons C...","S/ 2,634.15","S/ 2,370.74"
"2017-09-13","Promociones-dormitorio","Falabella","Beautyrest Simmons","Colchón Recharge Lux...","S/ 2,634.15","S/ 2,370.74"
"2017-09-13","Promociones-dormitorio","Falabella","El Cisne","El Cisne Colchón + B...","S/ 2,799","S/ 2,379.15"
"2017-09-13","Promociones-dormitorio","Falabella","Sole","Combo Cocina Empotra...",NA,"S/ 2,390"
"2017-09-13","Promociones-dormitorio","Falabella","Electrolux","Cocina  a Gas 4 quem...",NA,"S/ 2,399"
"2017-09-13","Promociones-dormitorio","Falabella","Technodream","Technodream Cama Div...",NA,"S/ 2,399"
"2017-09-13","Promociones-dormitorio","Falabella","Ambienta","Juego de Sala Brisas...","S/ 3,429","S/ 2,399"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Reclinable Bruno 2C",NA,"S/ 2,399"
"2017-09-13","Promociones-dormitorio","Falabella","Mica","Juego de Comedor Cor...","S/ 3,639","S/ 2,399"
"2017-09-13","Promociones-dormitorio","Falabella","Better & Better","Juego de Sala Brisas","S/ 3,429","S/ 2,399"
"2017-09-13","Promociones-dormitorio","Falabella","Basement Home","Mesa de Centro Klism...","S/ 3,499","S/ 2,399"
"2017-09-13","Promociones-dormitorio","Falabella","Technodream","Technodream Colchón ...",NA,"S/ 2,399"
"2017-09-13","Promociones-dormitorio","Falabella","Vive","Box Tarima Ventto Pi...",NA,"S/ 2,399"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama New Style 6...",NA,"S/ 2,399"
"2017-09-13","Promociones-dormitorio","Falabella","Better & Better","Juego de Sala Brisas","S/ 3,429","S/ 2,399"
"2017-09-13","Promociones-dormitorio","Falabella","Basement Home","Mueble Bari","S/ 4,999","S/ 2,399"
"2017-09-13","Promociones-dormitorio","Falabella","Indurama","Indurama Cocina Niza...","S/ 3,199","S/ 2,399"
"2017-09-13","Promociones-dormitorio","Falabella","Komfort","Komfort Juego de Dor...",NA,"S/ 2,399"
"2017-09-13","Promociones-dormitorio","Falabella","Basement Home","Sofá 3 Cuerpos Seneg...","S/ 3,429","S/ 2,399"
"2017-09-13","Promociones-dormitorio","Falabella","Vive","Box Tarima Sense Pre...",NA,"S/ 2,399"
"2017-09-13","Promociones-dormitorio","Falabella","Bosch","Bosch Cocina 5 Quema...","S/ 2,799","S/ 2,399"
"2017-09-13","Promociones-dormitorio","Falabella","Mica","Mesa de Centro Talim...","S/ 4,989","S/ 2,399"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama Eur New Sty...",NA,"S/ 2,399"
"2017-09-13","Promociones-dormitorio","Falabella","DRIMER","CA.AMER.PURE FRESH Q...","S/ 2,676.65","S/ 2,408.99"
"2017-09-13","Promociones-dormitorio","Falabella","El Cisne","El Cisne Colchón + B...","S/ 2,676.65","S/ 2,408.99"
"2017-09-13","Promociones-dormitorio","Falabella","Paraíso","Paraíso Colchón Roya...","S/ 2,676.65","S/ 2,408.99"
"2017-09-13","Promociones-dormitorio","Falabella","Komfort","Komfort Cama Quirosa...","S/ 2,719.15","S/ 2,447.24"
"2017-09-13","Promociones-dormitorio","Falabella","Komfort","Komfort Cama BTL 1 K...","S/ 2,719.15","S/ 2,447.24"
"2017-09-13","Promociones-dormitorio","Falabella","Beautyrest Simmons","Cama Erica Luxury Fi...","S/ 2,899","S/ 2,464.15"
"2017-09-13","Promociones-dormitorio","Falabella","Paraíso","Paraíso Colchón + Bo...","S/ 2,770.15","S/ 2,493.14"
"2017-09-13","Promociones-dormitorio","Falabella","Roberta Allen","Sofá Bradford Chocol...","S/ 4,289","S/ 2,499"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama Eur New Sty...",NA,"S/ 2,499"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set Cama New S...",NA,"S/ 2,499"
"2017-09-13","Promociones-dormitorio","Falabella","Samsung","Samsung Refrigerador...","S/ 3,699","S/ 2,499"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Colchón + Box ...",NA,"S/ 2,499"
"2017-09-13","Promociones-dormitorio","Falabella","Mica","Juego de Comedor Eli...","S/ 3,579","S/ 2,499"
"2017-09-13","Promociones-dormitorio","Falabella","Kenwood","Batidora Pedestal Se...",NA,"S/ 2,499"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Colchón Art 4 ...",NA,"S/ 2,499"
"2017-09-13","Promociones-dormitorio","Falabella","Mica","Juego de Comedor Eve...","S/ 3,789","S/ 2,499"
"2017-09-13","Promociones-dormitorio","Falabella","Mica","Juego de Comedor Sol...","S/ 3,629","S/ 2,499"
"2017-09-13","Promociones-dormitorio","Falabella","Mica","Juego de Comedor Opo...","S/ 3,629","S/ 2,499"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama Eur New Sty...",NA,"S/ 2,499"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama New Style 4...",NA,"S/ 2,499"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Sofá Martina 2 Cuerp...",NA,"S/ 2,499"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set de Domitor...",NA,"S/ 2,499"
"2017-09-13","Promociones-dormitorio","Falabella","Mica","Juego de Comedor Cla...","S/ 5,999","S/ 2,499"
"2017-09-13","Promociones-dormitorio","Falabella","Bosch","Secadora de Ropa Ser...",NA,"S/ 2,499"
"2017-09-13","Promociones-dormitorio","Falabella","Klimatic","Cocina Europea Trend...","S/ 3,699","S/ 2,499"
"2017-09-13","Promociones-dormitorio","Falabella","Bosch","Bosch Cocina 5 Quema...",NA,"S/ 2,499"
"2017-09-13","Promociones-dormitorio","Falabella","El Cisne","El Cisne Colchón Oni...","S/ 2,804.15","S/ 2,523.74"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Colchón Ralph ...",NA,"S/ 2,549"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set de dormitorio Er...",NA,"S/ 2,549"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set de dormito...",NA,"S/ 2,549"
"2017-09-13","Promociones-dormitorio","Falabella","General Electric","Horno Eléctrico HG80...","S/ 3,399","S/ 2,549.25"
"2017-09-13","Promociones-dormitorio","Falabella","Paraíso","Paraíso Colchón + Bo...","S/ 3,599","S/ 2,591.28"
"2017-09-13","Promociones-dormitorio","Falabella","Technodream","Juego de Sala Quad C...","S/ 5,199","S/ 2,599"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Colchón Art 2 ...",NA,"S/ 2,599"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Box Tarima Art...","S/ 2,634.15","S/ 2,599"
"2017-09-13","Promociones-dormitorio","Falabella","Samsung","Samsung Refrigerador...","S/ 3,499","S/ 2,599"
"2017-09-13","Promociones-dormitorio","Falabella","Drimer","Colchón + Diván Laqu...",NA,"S/ 2,599"
"2017-09-13","Promociones-dormitorio","Falabella","Bosch","Lavadora 7 kg WAT284...",NA,"S/ 2,599"
"2017-09-13","Promociones-dormitorio","Falabella","Komfort","Komfort Cama BTL 2 K...","S/ 2,889.15","S/ 2,600.24"
"2017-09-13","Promociones-dormitorio","Falabella","El Cisne","Colchón Nanopocket K...","S/ 2,889.15","S/ 2,600.24"
"2017-09-13","Promociones-dormitorio","Falabella","Mabe","Cocina Piso 5 Hornil...","S/ 3,299","S/ 2,639.20"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Colchón Veneto...",NA,"S/ 2,649"
"2017-09-13","Promociones-dormitorio","Falabella","Panasonic","Refrigeradora 435 lt...",NA,"S/ 2,649"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set de dormito...",NA,"S/ 2,649"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Colchón Bordea...",NA,"S/ 2,649"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set de dormito...",NA,"S/ 2,649"
"2017-09-13","Promociones-dormitorio","Falabella","El Cisne","El Cisne Colchón Lat...","S/ 2,974.15","S/ 2,676.74"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set Cama Eur N...",NA,"S/ 2,699"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama New Style 2...",NA,"S/ 2,699"
"2017-09-13","Promociones-dormitorio","Falabella","Klimatic","Cocina 5 Hornillas +...",NA,"S/ 2,699"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama New Style 2...",NA,"S/ 2,699"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set Cama Eur N...",NA,"S/ 2,699"
"2017-09-13","Promociones-dormitorio","Falabella","Basement Home","Juego de Comedor Coo...","S/ 5,749","S/ 2,699"
"2017-09-13","Promociones-dormitorio","Falabella","Mica","Juego de Comedor Nub...","S/ 4,089","S/ 2,699"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama Eur New Sty...",NA,"S/ 2,699"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set Cama New S...",NA,"S/ 2,699"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set Cama New S...",NA,"S/ 2,699"
"2017-09-13","Promociones-dormitorio","Falabella","Vive","Box Tarima  Kai Visc...",NA,"S/ 2,699"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama New Style 2...",NA,"S/ 2,699"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set Cama Eur N...",NA,"S/ 2,699"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama Eur New Sty...",NA,"S/ 2,699"
"2017-09-13","Promociones-dormitorio","Falabella","Beautyrest Simmons","Colchón + Box Tarima...","S/ 3,016.65","S/ 2,714.99"
"2017-09-13","Promociones-dormitorio","Falabella","DRIMER","CAMA AMER.VENTUS QUE...","S/ 3,016.65","S/ 2,714.99"
"2017-09-13","Promociones-dormitorio","Falabella","Paraíso","Paraíso Colchón + Bo...",NA,"S/ 2,749"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama New Style 6...","S/ 2,889.15","S/ 2,749"
"2017-09-13","Promociones-dormitorio","Falabella","El Cisne","El Cisne Colchón Nan...","S/ 3,059.15","S/ 2,753.24"
"2017-09-13","Promociones-dormitorio","Falabella","Beautyrest Simmons","Beautyrest Simmons C...","S/ 3,059.15","S/ 2,753.24"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Reclinable Bruno 3C",NA,"S/ 2,799"
"2017-09-13","Promociones-dormitorio","Falabella","Technodream","Technodream Colchón ...",NA,"S/ 2,799"
"2017-09-13","Promociones-dormitorio","Falabella","Samsung","Samsung Refrigerador...","S/ 3,699","S/ 2,799"
"2017-09-13","Promociones-dormitorio","Falabella","KitchenAid","Licuadora Magnética ...",NA,"S/ 2,799"
"2017-09-13","Promociones-dormitorio","Falabella","Komfort","Komfort Cama BTL 3 Q...","S/ 3,144.15","S/ 2,829.74"
"2017-09-13","Promociones-dormitorio","Falabella","Paraíso","Colchón + Box Tarima...","S/ 3,152.65","S/ 2,837.39"
"2017-09-13","Promociones-dormitorio","Falabella","Paraíso","Paraíso Colchón Abra...","S/ 3,152.65","S/ 2,837.39"
"2017-09-13","Promociones-dormitorio","Falabella","Panasonic","Refrigeradora 435 lt...",NA,"S/ 2,849"
"2017-09-13","Promociones-dormitorio","Falabella","LG","LG Cocina 6 Hornilla...","S/ 3,799","S/ 2,849"
"2017-09-13","Promociones-dormitorio","Falabella","Paraíso","Paraíso Colchón + Bo...",NA,"S/ 2,859"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Colchón + Box ...",NA,"S/ 2,899"
"2017-09-13","Promociones-dormitorio","Falabella","LG","Secadora Eléctrica D...","S/ 3,499","S/ 2,899"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Colchón Art 4 ...",NA,"S/ 2,899"
"2017-09-13","Promociones-dormitorio","Falabella","Basement Home","Juego de Comedor Nik...","S/ 4,469","S/ 2,899"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set Cama Eur N...",NA,"S/ 2,899"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama New Style 4...",NA,"S/ 2,899"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set Cama New S...",NA,"S/ 2,899"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama Eur New Sty...",NA,"S/ 2,899"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set Cama Eur N...",NA,"S/ 2,899"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama New Style 2...",NA,"S/ 2,899"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Sofá Martina 3 Cuerp...",NA,"S/ 2,899"
"2017-09-13","Promociones-dormitorio","Falabella","Daewoo","Daewoo Lavadora-Seca...","S/ 3,599","S/ 2,899"
"2017-09-13","Promociones-dormitorio","Falabella","Kärcher","Hidrolavadora de Alt...",NA,"S/ 2,899"
"2017-09-13","Promociones-dormitorio","Falabella","Klimatic","Campana Decorativa 9...",NA,"S/ 2,899"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set Cama New S...",NA,"S/ 2,899"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Colchón Art 2 ...",NA,"S/ 2,899"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama Eur New Sty...",NA,"S/ 2,899"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama Eur New Sty...",NA,"S/ 2,899"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama New Style 4...",NA,"S/ 2,899"
"2017-09-13","Promociones-dormitorio","Falabella","Beautyrest Simmons","Beautyrest Simmons C...","S/ 3,229.15","S/ 2,906.24"
"2017-09-13","Promociones-dormitorio","Falabella","El Cisne","El Cisne Colchón Lát...","S/ 3,229.15","S/ 2,906.24"
"2017-09-13","Promociones-dormitorio","Falabella","Beautyrest Simmons","Colchón Recharge Lux...","S/ 3,229.15","S/ 2,906.24"
"2017-09-13","Promociones-dormitorio","Falabella","Paraíso","Paraíso Colchón Roya...","S/ 4,049","S/ 2,915.28"
"2017-09-13","Promociones-dormitorio","Falabella","Paraíso","Paraíso Colchón + Bo...",NA,"S/ 2,969"
"2017-09-13","Promociones-dormitorio","Falabella","Paraíso","Paraíso Colchón + Bo...",NA,"S/ 2,969"
"2017-09-13","Promociones-dormitorio","Falabella","Komfort","Komfort Cama Quirosa...","S/ 3,314.15","S/ 2,982.74"
"2017-09-13","Promociones-dormitorio","Falabella","Paraíso","Paraíso Colchón + Bo...","S/ 3,314.15","S/ 2,982.74"
"2017-09-13","Promociones-dormitorio","Falabella","Basement Home","Juego de Comedor Kea...","S/ 6,299","S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Sófa Cama Murano Tel...",NA,"S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","Drimer","Colchón Laqueada Air...",NA,"S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","Technodream","Colchón + Box Tarima...",NA,"S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","Roberta Allen","Juego de Comedor Mar...","S/ 5,999","S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","Technodream","Cama Divan Laqueada ...",NA,"S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","Mica","Juego de Comedor Alb...","S/ 4,549","S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Colchón Art4 K...",NA,"S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","Natuzzi","Sofá Bogetta 2 Cuerp...","S/ 4,689","S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","Technodream","Technodream Colchón ...",NA,"S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","Technodream","Camarote Mallorca Xe...",NA,"S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","Mabe","Mabe Centro de Lavad...","S/ 3,999","S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","Basement Home","Sofá 2 Cuerpos Porto...","S/ 4,769","S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","Basement Home","Juego de Comedor Vat...","S/ 6,499","S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","General Electric","General Electric Ref...","S/ 5,499","S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","Basement Home","Sofá 2 Cuerpos Porto...","S/ 4,769","S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","Samsung","Refrigeradora RS51K5...","S/ 3,099","S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","Basement Home","Juego de Comedor Lou...","S/ 4,289","S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","Mica","Juego de Comedor Are...","S/ 5,999","S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","Basement Home","Seccional Stanza Gri...","S/ 4,289","S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","Basement Home","Sofá 1 Cuerpo Turin ...","S/ 4,289","S/ 2,999"
"2017-09-13","Promociones-dormitorio","Falabella","Sole","Horno Empotrable Elé...",NA,"S/ 2,999.90"
"2017-09-13","Promociones-dormitorio","Falabella","Sole","Campana Decorativa V...",NA,"S/ 2,999.90"
"2017-09-13","Promociones-dormitorio","Falabella","Beautyrest Simmons","Beautyrest Simmons C...","S/ 3,356.65","S/ 3,020.99"
"2017-09-13","Promociones-dormitorio","Falabella","Sole","Combo 0170 Cocina Em...",NA,"S/ 3,029"
"2017-09-13","Promociones-dormitorio","Falabella","Sole","Combo Cocina Empotra...",NA,"S/ 3,029"
"2017-09-13","Promociones-dormitorio","Falabella","Beautyrest Simmons","Cama Erica Luxury Fi...","S/ 3,599","S/ 3,059.15"
"2017-09-13","Promociones-dormitorio","Falabella","Technodream","Juego de Sala Optero...","S/ 6,199","S/ 3,099"
"2017-09-13","Promociones-dormitorio","Falabella","Technodream","Juego de Sala Optero...","S/ 6,199","S/ 3,099"
"2017-09-13","Promociones-dormitorio","Falabella","Technodream","Juego de Sala Optero...","S/ 6,199","S/ 3,099"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama Eur New Sty...",NA,"S/ 3,099"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama Eur New Sty...",NA,"S/ 3,099"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set Cama Eur N...",NA,"S/ 3,099"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama New Style 4...",NA,"S/ 3,099"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set Cama New S...",NA,"S/ 3,099"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama New Style 6...",NA,"S/ 3,099"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama Eur New Sty...",NA,"S/ 3,099"
"2017-09-13","Promociones-dormitorio","Falabella","LG","LG Refrigeradora GS6...","S/ 3,199","S/ 3,099"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama New Style 6...",NA,"S/ 3,099"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama New Style 6...",NA,"S/ 3,099"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama Eur New Sty...",NA,"S/ 3,099"
"2017-09-13","Promociones-dormitorio","Falabella","General Electric","Cocina Empotrable 5 ...","S/ 4,178","S/ 3,133.50"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set de dormito...",NA,"S/ 3,149"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Colchón Ralph ...",NA,"S/ 3,149"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set de dormitorio Er...",NA,"S/ 3,149"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set de dormitorio Er...",NA,"S/ 3,149"
"2017-09-13","Promociones-dormitorio","Falabella","Panasonic","Refrigeradora 483 lt...",NA,"S/ 3,199"
"2017-09-13","Promociones-dormitorio","Falabella","LG","Aire Acondicionado V...",NA,"S/ 3,199"
"2017-09-13","Promociones-dormitorio","Falabella","Paraíso","Paraíso Colchón + Bo...",NA,"S/ 3,199"
"2017-09-13","Promociones-dormitorio","Falabella","Sole","Combo 0171 Cocina Em...","S/ 3,634","S/ 3,199.90"
"2017-09-13","Promociones-dormitorio","Falabella","Sole","Combo Cocina Empotra...","S/ 3,634","S/ 3,199.90"
"2017-09-13","Promociones-dormitorio","Falabella","El Cisne","El Cisne Colchón + B...","S/ 3,569.15","S/ 3,212.24"
"2017-09-13","Promociones-dormitorio","Falabella","Kenwood","Batidora Pedestal Ti...",NA,"S/ 3,229"
"2017-09-13","Promociones-dormitorio","Falabella","Mica","Juego de Comedor Fig...","S/ 4,929","S/ 3,249"
"2017-09-13","Promociones-dormitorio","Falabella","Basement Home","Juego de Comedor Col...","S/ 6,999","S/ 3,299"
"2017-09-13","Promociones-dormitorio","Falabella","Mica","Seccional Adriano Ma...","S/ 4,719","S/ 3,299"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Colchón Domeni...",NA,"S/ 3,299"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Colchón Ralph ...",NA,"S/ 3,299"
"2017-09-13","Promociones-dormitorio","Falabella","Klimatic","Cocina a Gas Italian...","S/ 4,399","S/ 3,299"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Box Tarima Art...","S/ 3,314.15","S/ 3,299"
"2017-09-13","Promociones-dormitorio","Falabella","Mica","Seccional Adriano Ma...","S/ 4,719","S/ 3,299"
"2017-09-13","Promociones-dormitorio","Falabella","Bosch","Refrigeradora 452 lt...",NA,"S/ 3,299"
"2017-09-13","Promociones-dormitorio","Falabella","Paraíso","Paraíso Colchón + Bo...","S/ 5,229","S/ 3,319"
"2017-09-13","Promociones-dormitorio","Falabella","Beautyrest Simmons","Beautyrest Simmons C...","S/ 3,696.65","S/ 3,326.99"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama Eur New Sty...",NA,"S/ 3,399"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama New Style 6...",NA,"S/ 3,399"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set de dormito...",NA,"S/ 3,399"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama Eur New Sty...",NA,"S/ 3,399"
"2017-09-13","Promociones-dormitorio","Falabella","Daewoo","Lavadora-Secadora 16...","S/ 3,999","S/ 3,399"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama Eur New Sty...",NA,"S/ 3,399"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama New Style 2...",NA,"S/ 3,399"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Set de dormito...",NA,"S/ 3,399"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Colchón Art 4 ...",NA,"S/ 3,399"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set de dormitorio Er...",NA,"S/ 3,399"
"2017-09-13","Promociones-dormitorio","Falabella","Mabe","Centro de Lavado 17 ...","S/ 4,299","S/ 3,399"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama Eur New Sty...",NA,"S/ 3,399"
"2017-09-13","Promociones-dormitorio","Falabella","El Cisne","Base Tarima Cama Elé...","S/ 3,824.15","S/ 3,441.74"
"2017-09-13","Promociones-dormitorio","Falabella","Komfort","Komfort Cama BTL 3 K...","S/ 3,824.15","S/ 3,441.74"
"2017-09-13","Promociones-dormitorio","Falabella","Paraíso","Paraíso Colchón + Bo...","S/ 3,824.15","S/ 3,441.74"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Sofá Reclinable Sora...",NA,"S/ 3,499"
"2017-09-13","Promociones-dormitorio","Falabella","Technodream","Technodream Colchón ...",NA,"S/ 3,499"
"2017-09-13","Promociones-dormitorio","Falabella","Whirlpool","Refrigeradora Side b...","S/ 4,299","S/ 3,499"
"2017-09-13","Promociones-dormitorio","Falabella","Garden Design","Set Bar Kalimantan M...","S/ 6,559","S/ 3,499"
"2017-09-13","Promociones-dormitorio","Falabella","Technodream","Technodream Colchón ...",NA,"S/ 3,499"
"2017-09-13","Promociones-dormitorio","Falabella","El Cisne","Colchón + Box Tarima...","S/ 3,909.15","S/ 3,518.24"
"2017-09-13","Promociones-dormitorio","Falabella","General Electric","Parrilla a Gas Profi...","S/ 4,749","S/ 3,561.75"
"2017-09-13","Promociones-dormitorio","Falabella","El Cisne","El Cisne Cama Americ...","S/ 3,994.15","S/ 3,594.74"
"2017-09-13","Promociones-dormitorio","Falabella","Natuzzi","Sofá Bogetta 3 Cuerp...","S/ 5,629","S/ 3,599"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Rosen Colchón Art 2 ...",NA,"S/ 3,599"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama Eur New Sty...",NA,"S/ 3,599"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama Eur New Sty...",NA,"S/ 3,599"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama New Style 4...",NA,"S/ 3,599"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama New Style 4...",NA,"S/ 3,599"
"2017-09-13","Promociones-dormitorio","Falabella","Basement Home","Seccional Loft Blanc...","S/ 5,149","S/ 3,599"
"2017-09-13","Promociones-dormitorio","Falabella","Paraíso","Paraíso Colchón Abra...","S/ 4,011.15","S/ 3,610.04"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama New Style 2...",NA,"S/ 3,649"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama Eur New Sty...",NA,"S/ 3,649"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama Eur New Sty...",NA,"S/ 3,649"
"2017-09-13","Promociones-dormitorio","Falabella","Rosen","Set Cama New Style 2...",NA,"S/ 3,649"
"2017-09-13","Promociones-dormitorio","Falabella","Beautyrest Simmons","Beautyrest Simmons C...","S/ 4,079.15","S/ 3,671.24"
"2017-09-13","Promociones-dormitorio","Falabella","Bosch","Horno Eléctrico HBG6...",NA,"S/ 3,699"
"2017-09-13","Promociones-dormitorio","Falabella","LG","Refrigeradora703 lt ...","S/ 7,499","S/ 3,799"
"2017-09-13","Promociones-dormitorio","Falabella","Panasonic","Refrigeradora 423 lt...",NA,"S/ 3,799"
