"fecha","subcategoria","ecommerce","marca","producto","precio.antes","precio.actual"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15203689/Cartera-Dress-Ocelavia82?navAction=push&color=Dorado",NA,"S/ 199"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/14024457/Cartera-Napa-Rojo-I?navAction=push","S/ 698","S/ 349"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758731/Cartera-Mujer-Morral-Manresa-Crossbody-Rojo-M?navAction=push&color=Rojo",NA,"S/ 149"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15735948/Neceser-M-Gummy8?navAction=push&color=Rojo",NA,"S/ 29.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758754/Cartera-Mujer-Tarragona-Satchel-Negro?navAction=push&color=Negro",NA,"S/ 229"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15203691/Cartera-Dress-Ocelavia98?navAction=push&color=Negro",NA,"S/ 199"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901367/Cartera-Maia-Satchel-Topo-M?navAction=push",NA,"S/ 169"
"2017-09-09","Carteras-y-Bolsos","Falabella","Plum","/falabella-pe/product/14954156/Cartera-Noa?navAction=push","S/ 199","S/ 159.20"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/14024761/Cartera-Zafiano-Cuoio-I?navAction=push","S/ 798","S/ 399"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15855866/Neceser-M-Summer?navAction=push&color=Marr%F3n",NA,"S/ 79"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758732/Cartera-Mujer-Morral-Manresa-Crossbody-Topo-M?navAction=push&color=Topo",NA,"S/ 149"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758755/Cartera-Mujer-Tarrasa-Satchel-Roj?navAction=push&color=Rojo",NA,"S/ 229"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15856193/Neceser-M-Metallic?navAction=push&color=Rosa+pastel",NA,"S/ 39"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15203693/Cartera-Dress-Ocelavia70?navAction=push&color=Blanco",NA,"S/ 199"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901369/Cartera-Maia-Satchel-Gris-M?navAction=push",NA,"S/ 169"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757438/Cartera-Miranda-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 229"
"2017-09-09","Carteras-y-Bolsos","Falabella","Basement","/falabella-pe/product/880839841/Cartera-Baul-Tacha?navAction=push&color=Beige",NA,"S/ 129"
"2017-09-09","Carteras-y-Bolsos","Falabella","Stefano Cocci","/falabella-pe/product/880726123/Cartera-Baul-Basico?navAction=push&color=Beige",NA,"S/ 89"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15769091/Bolso-P-Petite?navAction=push&color=Cuero",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758735/Cartera-Mujer-Manresa-Tote-Topo-G?navAction=push&color=Topo",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758756/Cartera-Mujer-Tarrasa-Satchel-Azu?navAction=push&color=Azul",NA,"S/ 199"
"2017-09-09","Carteras-y-Bolsos","Falabella","Basement","/falabella-pe/product/880839496/Mochila-Basica?navAction=push&color=Marr%F3n",NA,"S/ 129"
"2017-09-09","Carteras-y-Bolsos","Falabella","Basement","/falabella-pe/product/880839562/Cartera-Tote-Saph?navAction=push&color=Negro",NA,"S/ 129"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901371/Cartera-Sesimbra-Tote-Negro?navAction=push",NA,"S/ 169"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15699481/Cartera-Cettina?navAction=push&color=Caf%E9","S/ 169","S/ 135.20"
"2017-09-09","Carteras-y-Bolsos","Falabella","Stefano Cocci","/falabella-pe/product/880726003/Cartera-Crossbody-Crocco?navAction=push&color=Negro",NA,"S/ 79"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15752967/Bolso-P-Natalia?navAction=push&color=Gris",NA,"S/ 119"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15752820/Bolso-M-Girly8?navAction=push&color=Negro",NA,"S/ 229"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757442/Cartera-Dolly-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 198"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757347/Cartera-Bartola-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 189"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758720/Cartera-Mujer-Catalunya-Bowling-Negro?navAction=push&color=Negro",NA,"S/ 219"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15687901/Cartera-City-Scilva4?navAction=push&color=Azul",NA,"S/ 199"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15753081/Billetera-P-Lole?navAction=push&color=Plata",NA,"S/ 59"
"2017-09-09","Carteras-y-Bolsos","Falabella","Elle","/falabella-pe/product/880839540/Cartera-Hobo-Hebilla?navAction=push&color=Camel",NA,"S/ 159"
"2017-09-09","Carteras-y-Bolsos","Falabella","Milano Bags","/falabella-pe/product/15673662/Cartera-Cuero?navAction=push&color=Rojo","S/ 399","S/ 239.40"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758716/Cartera-Mujer-Catalina-Satchel-Marron?navAction=push&color=Marr%F3n",NA,"S/ 249"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15695941/Cartera-Pamely?navAction=push&color=Gris","S/ 139","S/ 97.30"
"2017-09-09","Carteras-y-Bolsos","Falabella","Kipling","/falabella-pe/product/15798719/Cartera-Syro-Black?navAction=push",NA,"S/ 289"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15855872/Monedero-Aloha?navAction=push&color=Crudo",NA,"S/ 39"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758736/Cartera-Mujer-Manresa-Tote-Negro?navAction=push&color=Negro",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15753043/Bolso-M-Minimal8?navAction=push&color=Off+white",NA,"S/ 119"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758757/Cartera-Mujer-Tarrasa-Satchel-Negro-M?navAction=push&color=Negro",NA,"S/ 199"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15736000/Billetera-P-Croco?navAction=push&color=Verde",NA,"S/ 59"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15695713/Cartera-Kisa?navAction=push&color=Negro","S/ 159","S/ 127.20"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15856285/Bolso-I-Wolf?navAction=push&color=Azul",NA,"S/ 159"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757303/Cartera-Ariel-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 219"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15736011/Bolso-P-Ivana?navAction=push&color=Crudo",NA,"S/ 99"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15745062/Cartera-Dress-Andes45?navAction=push&color=Verde",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15741033/Bolso-P-Double8?navAction=push&color=Rosa",NA,"S/ 129"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/14722996/Cartera-City-Vanwert2?navAction=push&color=Azul",NA,"S/ 149"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901373/Cartera-Sesimbra-Tote-Topo?navAction=push",NA,"S/ 169"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15756574/Cartera-Mujer-Nova-Tote-Borgona?navAction=push&color=Borgo%F1a","S/ 139","S/ 79"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757112/Cartera-Maurinee-Efecto-Cuero-Negr?navAction=push&color=Negro",NA,"S/ 189"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757449/Cartera-Flo-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Plum","/falabella-pe/product/15830930/Billetera-Cuero-Thalia-Blanca?navAction=push&color=Hueso",NA,"S/ 249"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757349/Cartera-Bartola-Efecto-Cuero-Cuoio?navAction=push&color=Naranja",NA,"S/ 189"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15752856/Neceser-P-Rombo?navAction=push&color=Crudo",NA,"S/ 39"
"2017-09-09","Carteras-y-Bolsos","Falabella","Sybilla","/falabella-pe/product/880754764/Cartera-Bucket-Ou-Flecos?navAction=push&color=Amarillo","S/ 59","S/ 29.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757218/Cartera-Patrick-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 198"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/13964438/Cartera-Zafiano-Cuoio-I?navAction=push","S/ 759","S/ 379.50"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15856112/Bolso-P-Maidemet?navAction=push&color=Oro",NA,"S/ 219"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758721/Cartera-Mujer-Emperador-Satchel-Rojo?navAction=push&color=Rojo",NA,"S/ 219"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758750/Cartera-Mujer-Tarragona-Portalaptop-Topo?navAction=push&color=Topo",NA,"S/ 249"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15687903/Cartera-City-Tonga-Taupe?navAction=push&color=Beige",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15752962/Billetera-G-Dani?navAction=push&color=Negro",NA,"S/ 119"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758717/Cartera-Mujer-Catalina-Satchel-Marron?navAction=push&color=Marr%F3n",NA,"S/ 269"
"2017-09-09","Carteras-y-Bolsos","Falabella","Kipling","/falabella-pe/product/15798707/Cartera-Caralisa-True-Blue-Emb?navAction=push",NA,"S/ 359"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15695677/Cartera-Nastia?navAction=push&color=Negro",NA,"S/ 129"
"2017-09-09","Carteras-y-Bolsos","Falabella","Plum","/falabella-pe/product/15830927/Billetera-Cuero-Lucia-Negra?navAction=push&color=Negro",NA,"S/ 249"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15752958/Monedero-Lole?navAction=push&color=Rosa",NA,"S/ 29"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15695895/Cartera-Gyda?navAction=push&color=Caf%E9",NA,"S/ 129"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15769095/Tarjetero-Serpe?navAction=push&color=Azul",NA,"S/ 40"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758737/Cartera-Mujer-Manresa-Satchel-Gri?navAction=push&color=Gris",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Guess","/falabella-pe/product/15738618/Cartera-Mujer-Devyn-Crossbody-Top-Zip?navAction=push&color=Negro",NA,"S/ 340"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15753048/Bolso-G-Reka?navAction=push&color=Navy",NA,"S/ 229"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15735956/Bolso-P-Gabriel?navAction=push&color=Negro",NA,"S/ 129"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758758/Cartera-Mujer-Tarrasa-Hobo-Rojo-M?navAction=push&color=Rojo",NA,"S/ 199"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/14791777/Cartera-City-Vanwert-98?navAction=push&color=Negro",NA,"S/ 149"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15769007/Bolso-P-Fabiana?navAction=push&color=Crudo",NA,"S/ 99"
"2017-09-09","Carteras-y-Bolsos","Falabella","Plum","/falabella-pe/product/14630663/Cartera-de-Mano-Jill-Negro?navAction=push","S/ 210","S/ 168"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757315/Cartera-Bonnie-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 219"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758742/Cartera-Mujer-Sabadell-Satchel-Topo-M?navAction=push&color=Topo",NA,"S/ 209"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15856223/Bolso-P-Nuria?navAction=push&color=Beige",NA,"S/ 79"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15238847/Cartera-City-Pentwater80?navAction=push&color=Esta%F1o",NA,"S/ 149"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15695962/Cartera-Coraline?navAction=push&color=Caf%E9","S/ 159","S/ 127.20"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15696077/Cartera-Ekua?navAction=push&color=Negro","S/ 139","S/ 111.20"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901375/Cartera-Sesimbra-Tote-Conac?navAction=push",NA,"S/ 169"
"2017-09-09","Carteras-y-Bolsos","Falabella","Denimlab","/falabella-pe/product/880726051/Cartera-Baul-Tachas?navAction=push&color=Beige","S/ 149","S/ 59"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15768910/Bolso-G-Maider8?navAction=push&color=Cuero",NA,"S/ 259"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15745050/Cartera-City-Aciri28?navAction=push&color=Cognac","S/ 209","S/ 104.50"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757208/Cartera-Didi-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 249"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15756576/Cartera-Mujer-Marlet-Satchel-Negr?navAction=push&color=Negro","S/ 129","S/ 79"
"2017-09-09","Carteras-y-Bolsos","Falabella","Guess","/falabella-pe/product/15738630/Cartera-Mujer-Flutter-Mini-Xbody-Top-Zip?navAction=push&color=Azul",NA,"S/ 290"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757114/Cartera-Maurinee-Efecto-Cuero-Cuoi?navAction=push&color=Naranja",NA,"S/ 189"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757453/Cartera-Kiara-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 239"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15752839/Mochila-G-Emilia?navAction=push&color=Negro",NA,"S/ 119"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15752888/Bolso-I-Flavio8?navAction=push&color=Navy",NA,"S/ 79"
"2017-09-09","Carteras-y-Bolsos","Falabella","Plum","/falabella-pe/product/15830935/Billetera-Cuero-Julieta-Negra?navAction=push&color=Negro",NA,"S/ 249"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757351/Cartera-Bartola-Efecto-Cuero-Taupe?navAction=push&color=Topo",NA,"S/ 189"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901345/Cartera-Lagos-Satchel-Topo?navAction=push",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Sybilla","/falabella-pe/product/880726223/Cartera-Crossbody-Chica?navAction=push&color=Rosado","S/ 49.90","S/ 29.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757222/Cartera-Patrick-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 219"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15765912/Cartera-Dress-Bismantova6?navAction=push",NA,"S/ 199"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758722/Cartera-Mujer-Emperador-Satchel-Topo?navAction=push&color=Topo",NA,"S/ 169"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758751/Cartera-Mujer-Tarragona-Portalaptop-Negro-G?navAction=push&color=Negro",NA,"S/ 249"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15203668/Cartera-City-Velici88?navAction=push&color=Negro+/+Blanco",NA,"S/ 199"
"2017-09-09","Carteras-y-Bolsos","Falabella","Elle","/falabella-pe/product/880839440/Cartera-Tote-Braid?navAction=push&color=Negro",NA,"S/ 159"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15695483/Mochila-Raulia?navAction=push&color=Caf%E9",NA,"S/ 159"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901363/Cartera-Sines-Satchel-Conac?navAction=push",NA,"S/ 169"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15758199/Cartera-City-Roundlake98?navAction=push&color=Negro",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15687905/Cartera-City-Tonga-Bright?navAction=push&color=Rojo",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757421/Cartera-Terry-Efecto-Cuero-Negro?navAction=push&color=Negro",NA,"S/ 219"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15753084/Billetera-G-Lole?navAction=push&color=Rosa",NA,"S/ 99"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15752964/Bolso-M-Cara?navAction=push&color=Cuero",NA,"S/ 129"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758718/Cartera-Mujer-Catalunya-Bowling-Rojo-Md?navAction=push&color=Rojo",NA,"S/ 249"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15687897/Cartera-City-Plataci35?navAction=push",NA,"S/ 229"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15722828/Cartera-City-Koplowitz37?navAction=push&color=Topo",NA,"S/ 209"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15695933/Cartera-Rowyna?navAction=push&color=Gris","S/ 139","S/ 97.30"
"2017-09-09","Carteras-y-Bolsos","Falabella","Kipling","/falabella-pe/product/15798713/Cartera-Defea-Warm-Grey?navAction=push",NA,"S/ 339"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15695687/Cartera-Erena?navAction=push&color=Beige",NA,"S/ 129"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15735980/Neceser-G-Gummyr?navAction=push&color=Negro",NA,"S/ 39.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Plum","/falabella-pe/product/15830928/Billetera-Cuero-Kate-Roja?navAction=push&color=Dorado",NA,"S/ 249"
"2017-09-09","Carteras-y-Bolsos","Falabella","Basement","/falabella-pe/product/880839717/Cartera-Cross?navAction=push&color=Gris",NA,"S/ 79"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15744188/Cartera-City-Miroissi28?navAction=push&color=Cognac",NA,"S/ 229"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758740/Cartera-Mujer-Manresa-Satchel-Negro-M?navAction=push&color=Negro",NA,"S/ 189"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15695950/Cartera-Kaira?navAction=push&color=Negro","S/ 169","S/ 135.20"
"2017-09-09","Carteras-y-Bolsos","Falabella","Guess","/falabella-pe/product/15738626/Cartera-Mujer-Flutter-Convertible-Xbody-F?navAction=push&color=Blanco",NA,"S/ 490"
"2017-09-09","Carteras-y-Bolsos","Falabella","Elle","/falabella-pe/product/880752313/Cartera-Nylon?navAction=push&color=Rojo","S/ 99","S/ 59"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901359/Cartera-Sines-Satchel-Negro?navAction=push",NA,"S/ 169"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757403/Cartera-Lexi-Efecto-Cuero-Rojo-I?navAction=push&color=Rojo",NA,"S/ 229"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15856049/Monedero-P-Metallic?navAction=push&color=Plata",NA,"S/ 29"
"2017-09-09","Carteras-y-Bolsos","Falabella","Plum","/falabella-pe/product/15850019/Billetera-Cuero-Lucia-Beig?navAction=push&color=Beige",NA,"S/ 249"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15752800/Monedero-P-Rimini?navAction=push&color=Amarillo",NA,"S/ 39"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15209239/Cartera-City-Scilva90?navAction=push&color=Negro",NA,"S/ 199"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758738/Cartera-Mujer-Manresa-Satchel-Cognac?navAction=push&color=Cognac",NA,"S/ 189"
"2017-09-09","Carteras-y-Bolsos","Falabella","Guess","/falabella-pe/product/15738620/Cartera-Mujer-Devyn-Crossbody-Top-Zip?navAction=push&color=Rosado",NA,"S/ 340"
"2017-09-09","Carteras-y-Bolsos","Falabella","Stefano Cocci","/falabella-pe/product/880752287/Cartera-Hobo?navAction=push&color=Rojo","S/ 79","S/ 34.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Basement","/falabella-pe/product/880839580/Cartera-Hobo-Trenza?navAction=push&color=Marr%F3n",NA,"S/ 149"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15739380/Neceser-G-Gummy8?navAction=push&color=Negro",NA,"S/ 39.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15755177/Neceser-M-Lole?navAction=push&color=Negro",NA,"S/ 49"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15739382/Monedero-P-Gummyr?navAction=push&color=Turquesa",NA,"S/ 29.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15735964/Neceser-M-Gummyr?navAction=push&color=Negro",NA,"S/ 39.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Guess","/falabella-pe/product/15706027/Cartera-Martine-Crossbody-Flap?navAction=push&color=Cameo+Multi","S/ 490","S/ 392"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15736005/Neceser-P-Lole?navAction=push&color=Crudo",NA,"S/ 29.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15735795/Neceser-M-Gummy8?navAction=push&color=Negro",NA,"S/ 29.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15695823/Cartera-Fefita?navAction=push&color=Negro","S/ 119","S/ 95.20"
"2017-09-09","Carteras-y-Bolsos","Falabella","Amphora","/falabella-pe/product/15696031/Cartera-Tany?navAction=push&color=Gris","S/ 159","S/ 111.30"
"2017-09-09","Carteras-y-Bolsos","Falabella","Milano Bags","/falabella-pe/product/15741227/Cartera-Mujer-Cuero?navAction=push&color=Azul","S/ 369","S/ 295.20"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15856348/Billetera-M-Tropic?navAction=push&color=Navy",NA,"S/ 59"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15735922/Bolso-G-Simone8?navAction=push&color=Negro",NA,"S/ 219"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757317/Cartera-Bonnie-Efecto-Cuero-Burgun?navAction=push&color=Borgo%F1a",NA,"S/ 219"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15752929/Bolso-G-Top8?navAction=push&color=Cuero",NA,"S/ 159"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15758745/Cartera-Mujer-Morral-Tarragona-Crossbody-Cognac?navAction=push&color=Cognac",NA,"S/ 189"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901383/Cartera-Oporto-Tote-Portala?navAction=push",NA,"S/ 169"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15757180/Cartera-Laila-Efecto-Cuero-Azul?navAction=push&color=Azul",NA,"S/ 219"
"2017-09-09","Carteras-y-Bolsos","Falabella","Aldo","/falabella-pe/product/15722603/Cartera-City-Lowell98?navAction=push&color=Negro",NA,"S/ 199"
"2017-09-09","Carteras-y-Bolsos","Falabella","Plum","/falabella-pe/product/15850016/Billetera-Sofia?navAction=push&color=Rojo",NA,"S/ 199"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15739374/Neceser-G-Lole?navAction=push&color=Negro",NA,"S/ 39.90"
"2017-09-09","Carteras-y-Bolsos","Falabella","Guess","/falabella-pe/product/15706038/Cartera-Martine-Crossbody-Flap?navAction=push&color=Gris",NA,"S/ 490"
"2017-09-09","Carteras-y-Bolsos","Falabella","Prüne","/falabella-pe/product/15127092/Cartera-Pekin-Efecto-Cuero-PI02240P00A3000?navAction=push&color=Negro",NA,"S/ 198"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15752925/Bolso-M-Lidia?navAction=push&color=Rosa+pastel",NA,"S/ 249"
"2017-09-09","Carteras-y-Bolsos","Falabella","Crepier","/falabella-pe/product/15901377/Cartera-Elvas-Satchel-Negro?navAction=push",NA,"S/ 179"
"2017-09-09","Carteras-y-Bolsos","Falabella","Mango","/falabella-pe/product/15855954/Billetera-G-Rimini?navAction=push&color=Coral",NA,"S/ 79"
